VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,TotalFreight,GrossProfit,ProfitMargin,StockTurnOver,SalestoPurchaseRatio
8892,TRINCHERO FAMILY ESTATES,33216,Sycamore Lane Wh Znfdl Cal,5.86,1500.0,8.49,598,3504.2799999999997,570.0,4839.3,127.99000000000001,11595.97,-10388.939999999999,-214.67856921455578,0.9531772575250836,1.3809684157658637
4425,MARTIGNETTI COMPANIES,21195,Paul Hobbs Las Piedras Cab S,120.68,750.0,174.99,29,3499.7200000000003,11.0,2449.8900000000003,1.23,144929.24,-145980.3,-5958.647122932049,0.3793103448275862,0.700024573394443
1392,CONSTELLATION BRANDS INC,12803,Ravenswood Vntrs Blend Znfdl,11.25,1500.0,18.99,311,3498.75,296.0,5385.04,65.7,79528.99,-77708.40000000001,-1443.0422058146273,0.9517684887459807,1.539132547338335
7153,PINE STATE TRADING CO,11207,Livon Pnt Grigio,10.34,750.0,14.99,338,3494.92,315.0,4789.85,34.86,15884.82,-14624.75,-305.3279330250425,0.9319526627218935,1.3705177800922483
4425,MARTIGNETTI COMPANIES,24426,Plumpjack Rsv Chard,30.91,750.0,46.99,113,3492.83,42.0,2069.58,4.67,144929.24,-146357.16,-7071.829066767171,0.37168141592920356,0.592522395879559
10754,PERFECTA WINES,36989,Duck Pond Chard Wash,7.43,750.0,10.99,470,3492.1,503.0,5850.97,55.77,28720.52,-26417.420000000002,-451.50496413415215,1.0702127659574467,1.6754875289940152
1392,CONSTELLATION BRANDS INC,43673,Blackstone Montry Pnt Grigio,5.47,750.0,7.99,638,3489.86,634.0,5561.66,70.35000000000001,79528.99,-77527.54000000001,-1393.9640323212857,0.9937304075235109,1.5936627830342764
9165,ULTRA BEVERAGE COMPANY LLP,25807,Hoopes Oakville Cab Svgn,39.21,750.0,59.99,89,3489.69,69.0,4139.31,7.73,68054.7,-67412.81,-1628.6001773242397,0.7752808988764045,1.1861540709919793
90010,VINEXTRA INC,17294,Defesa Tinto Red Alentejo,8.38,750.0,12.99,416,3486.08,412.0,5351.88,45.61,524.94,1295.2500000000002,24.201775824570063,0.9903846153846154,1.535214338167799
4425,MARTIGNETTI COMPANIES,16684,Sokol Blosser Evolution Red,11.03,750.0,15.99,316,3485.4800000000005,332.0,5368.68,36.76,144929.24,-143082.8,-2665.1392893597676,1.0506329113924051,1.5402986102344582
3960,DIAGEO NORTH AMERICA INC,3395,Jeremiah Weed Sweet Tea Vdka,10.15,750.0,14.99,343,3481.45,1046.0,12027.54,824.09,257032.07,-249310.07,-2072.8267792083834,3.0495626822157433,3.454750175932442
10754,PERFECTA WINES,32803,Truchard Carneros Chard,17.64,750.0,27.99,197,3475.08,190.0,5287.099999999999,21.0,28720.52,-26929.5,-509.34349643471853,0.9644670050761421,1.5214326001128031
8352,LUXCO INC,8720,Arrow Blue Curacao,5.96,750.0,7.99,583,3474.68,570.0,4554.3,448.93,10261.6,-9630.91,-211.46850229453486,0.9777015437392796,1.3107106265900745
4425,MARTIGNETTI COMPANIES,26865,Thunevin Calvet Constance Bl,10.34,750.0,14.99,336,3474.24,71.0,1064.29,7.8500000000000005,144929.24,-147347.04,-13844.632571949376,0.2113095238095238,0.30633750115133096
4425,MARTIGNETTI COMPANIES,44455,Santa Margherita Pnt Grigio,8.88,375.0,13.49,391,3472.08,209.0,2885.91,11.94,144929.24,-145527.35,-5042.6849763159635,0.5345268542199488,0.8311761249740789
6213,MHW LTD,831,Bols Green Creme De Menthe,7.46,1000.0,9.99,465,3468.8999999999996,480.0,4795.2,504.0,9621.58,-8799.279999999999,-183.50183516850183,1.032258064516129,1.3823402231254867
7153,PINE STATE TRADING CO,27214,Poggio Antico 14 Rosso Monta,22.81,750.0,33.99,152,3467.1200000000003,80.0,2719.2000000000003,8.91,15884.82,-16641.649999999998,-612.0053692262429,0.5263157894736842,0.7842820554235216
3960,DIAGEO NORTH AMERICA INC,2508,Crown Royal No Harvest Rye,1.59,50.0,1.99,2177,3461.4300000000003,4512.0,8978.88,231.27,257032.07,-251745.88999999998,-2803.756036387612,2.0725769407441432,2.5939799447049334
10754,PERFECTA WINES,35972,Cambas Mavrodafne of Patras,8.84,750.0,12.99,391,3456.44,385.0,5001.15,42.78,28720.52,-27218.59,-544.2466232766465,0.9846547314578005,1.4469078010901388
9552,M S WALKER INC,27161,El Pundito 06 Gr Rsva Rioja,41.09,750.0,59.99,84,3451.56,6.0,359.94,0.66,55551.82,-58644.100000000006,-16292.743234983609,0.07142857142857142,0.10428328060355317
4380,CHARLES JACQUIN ET CIE INC,6738,Dream Catcher Irish Liqueur,0.78,50.0,0.99,4423,3449.94,4423.0,4378.77,230.55,1675.39,-977.1099999999997,-22.314713949351063,1.0,1.2692307692307694
2000,SOUTHERN WINE & SPIRITS NE,24323,Ch Pichon Long Comtesse L 12,88.43,750.0,129.99,39,3448.7700000000004,97.0,12609.03,10.860000000000001,19016.59,-9867.19,-78.25494903255841,2.4871794871794872,3.656094781617794
3252,E & J GALLO WINERY,19850,Barefoot Cellars Malbec,7.53,1500.0,10.99,458,3448.74,430.0,4641.34,95.43,61966.91,-60869.740000000005,-1311.46910159566,0.9388646288209607,1.3458074543166492
9552,M S WALKER INC,18589,Banshee Mordecai Proprietary,13.15,750.0,19.99,262,3445.3,249.0,4977.509999999999,27.69,55551.82,-54047.3,-1085.8300636261908,0.950381679389313,1.4447246974138679
8112,MOET HENNESSY USA INC,19687,BT Termanthia 10 Toro Red,101.31,750.0,153.99,34,3444.54,18.0,2771.82,2.0100000000000002,48347.26,-49021.990000000005,-1768.5849008954406,0.5294117647058824,0.8046996115591633
9165,ULTRA BEVERAGE COMPANY LLP,17170,Zeitgeist Cab Svgn Napa Vly,35.48,750.0,54.99,97,3441.56,149.0,4604.01,16.63,68054.7,-66908.88,-1453.2739937576157,1.5360824742268042,1.3377683376143377
4425,MARTIGNETTI COMPANIES,709,Bitter Truth Orange Bitters,14.28,200.0,19.99,241,3441.4800000000005,129.0,2578.7099999999996,27.09,144929.24,-145819.09999999998,-5654.730466008197,0.5352697095435685,0.749302625614561
7153,PINE STATE TRADING CO,17880,Manabito Ginjo Sake,18.29,720.0,27.99,188,3438.52,201.0,5652.99,22.06,15884.82,-13692.41,-242.21535859783936,1.0691489361702127,1.6440183567348743
90027,POVERTY LANE ORCHARDS,43924,Farnum Hill Kingston Blk RSV,10.61,750.0,15.49,324,3437.64,297.0,4600.53,32.94,229.88,900.0699999999999,19.5644849615153,0.9166666666666666,1.3382814954445492
10754,PERFECTA WINES,24048,Ozeki Dry Sake,6.7,750.0,9.99,513,3437.1000000000004,494.0,4935.06,54.550000000000004,28720.52,-27277.11,-552.7209395630448,0.9629629629629629,1.4358208955223881
9622,WEIN BAUER INC,1062,St Christopher Gluhwein,4.57,1000.0,6.99,752,3436.6400000000003,763.0,5333.37,114.45,222.23,1560.0499999999995,29.250736401187233,1.014627659574468,1.551914078867731
4425,MARTIGNETTI COMPANIES,23983,King Estate Dom Pnt Nr 12,44.59,750.0,65.99,77,3433.4300000000003,57.0,3761.43,6.33,144929.24,-144607.56999999998,-3844.4838798010323,0.7402597402597403,1.0955312908665678
480,BACARDI USA INC,804,Bacardi Limon Rum,11.56,1000.0,15.49,297,3433.32,275.0,4039.75,288.75,89286.27,-88968.59000000001,-2202.329104523795,0.9259259259259259,1.176630783032167
3252,E & J GALLO WINERY,7404,New Amsterdam Mango Vodka,0.77,50.0,0.99,4456,3431.12,4951.0,4901.49,256.32,61966.91,-60752.86,-1239.4773834079026,1.1110861759425494,1.428539369068992
1392,CONSTELLATION BRANDS INC,18901,Anderra Svgn Bl,6.07,750.0,8.99,565,3429.55,620.0,5655.8,68.66,79528.99,-77371.40000000001,-1368.0009901340218,1.0973451327433628,1.6491376419646893
10754,PERFECTA WINES,18739,Robert Sinskey POV Napa Red,23.33,750.0,36.99,147,3429.5099999999998,251.0,8998.49,27.900000000000002,28720.52,-23179.440000000002,-257.5925516392195,1.7074829931972788,2.6238413067756037
8673,STE MICHELLE WINE ESTATES,41377,Torres Sangre de Toro Catal,5.88,750.0,9.99,583,3428.04,559.0,5527.41,61.910000000000004,15919.7,-13882.240000000002,-251.1527098586861,0.9588336192109777,1.6124111737319284
10754,PERFECTA WINES,27502,Ma Serenite Corbieres Langue,10.2,750.0,14.99,336,3427.2000000000003,33.0,494.67,3.64,28720.52,-31656.69,-6399.557280611316,0.09821428571428571,0.14433648459383752
10754,PERFECTA WINES,27504,Mon Plaisir Minervois Charmi,10.2,750.0,14.99,336,3427.2000000000003,32.0,479.68,3.52,28720.52,-31671.56,-6602.643428952635,0.09523809523809523,0.1399626517273576
1590,DIAGEO CHATEAU ESTATE WINES,11321,BV GDL Private Rsv Cab Svgn,77.88,750.0,114.49,44,3426.72,40.0,4799.6,4.46,7259.75,-5891.329999999999,-122.74627052254353,0.9090909090909091,1.4006396787598638
10754,PERFECTA WINES,25418,Malamatina Retsina,4.07,500.0,5.99,841,3422.8700000000003,845.0,4967.55,63.79,28720.52,-27239.63,-548.351400589828,1.004756242568371,1.4512821112107674
4425,MARTIGNETTI COMPANIES,4230,Pumpkin Face Rum,25.92,750.0,34.99,132,3421.44,303.0,8739.97,238.89000000000001,144929.24,-139849.6,-1600.1153322036575,2.2954545454545454,2.5544712167976056
4425,MARTIGNETTI COMPANIES,33717,Domaine Pallieres Gigondas R,31.97,750.0,51.99,107,3420.79,181.0,8505.19,20.17,144929.24,-139865.01,-1644.466613914563,1.691588785046729,2.486323334668308
3664,WILLIAM GRANT & SONS INC,1050,Hudson Maple Cask Rye,32.84,375.0,44.99,104,3415.36,271.0,12192.29,106.03,30234.420000000002,-21563.52,-176.8619348785175,2.605769230769231,3.56984036821887
4425,MARTIGNETTI COMPANIES,46485,Shafer Merlot Napa,35.94,750.0,54.99,95,3414.2999999999997,338.0,18924.62,37.47,144929.24,-129456.38999999998,-684.0633523949226,3.557894736842105,5.542752540784348
2000,SOUTHERN WINE & SPIRITS NE,38198,La Carraia Orvieto Clsc,6.8,750.0,10.99,502,3413.6,506.0,5497.9400000000005,56.11,19016.59,-16988.36,-308.99500540202325,1.0079681274900398,1.6105987813452076
2000,SOUTHERN WINE & SPIRITS NE,26883,DBR Legende Brdx Rouge,10.2,750.0,14.99,334,3406.8,148.0,2218.52,16.39,19016.59,-20221.26,-911.4752177127093,0.4431137724550898,0.6512034754021369
10754,PERFECTA WINES,21832,Dom Bousquet Cab Svgn Rsv,10.45,750.0,15.99,326,3406.7000000000003,279.0,4461.21,30.87,28720.52,-27696.88,-620.8378444413063,0.8558282208588958,1.3095400240702144
17035,PERNOD RICARD USA,1013,Kahlua Pumpkin Spice Liqueur,10.29,750.0,13.99,331,3405.9900000000002,866.0,13835.34,682.26,123780.22,-114033.12999999999,-824.2163185003042,2.6163141993957706,4.062061250913831
4425,MARTIGNETTI COMPANIES,17347,Ridge Lytton Petite Sirah,19.35,750.0,29.99,176,3405.6,248.0,7869.52,27.560000000000002,144929.24,-140492.87999999998,-1785.2788988400814,1.4090909090909092,2.310758750293634
9165,ULTRA BEVERAGE COMPANY LLP,6483,Fetzer Wh Znfdl Cal,5.88,750.0,8.99,579,3404.52,539.0,5013.11,59.9,68054.7,-66506.01,-1326.6417453437089,0.9309153713298791,1.472486576668664
9552,M S WALKER INC,27473,BiancaVigna Spumante Rosa,10.13,750.0,14.99,336,3403.6800000000003,11.0,164.89000000000001,1.21,55551.82,-58791.82,-35655.17617805809,0.03273809523809524,0.048444624641564425
4425,MARTIGNETTI COMPANIES,26242,La Fleur d'Amelie Brdx Rose,8.84,750.0,12.99,385,3403.4,375.0,4871.25,41.65,144929.24,-143503.03999999998,-2945.9181934821654,0.974025974025974,1.4312892989363577
9165,ULTRA BEVERAGE COMPANY LLP,45203,MezzaCorona Pnt Nr Dolomiti,5.12,750.0,7.89,664,3399.68,746.0,6089.14,82.88,68054.7,-65448.119999999995,-1074.8335561343638,1.1234939759036144,1.7910921027861448
90057,WALPOLE MTN VIEW WINERY,24937,NH Winter Warmer Red,11.43,750.0,17.49,297,3394.71,255.0,4459.95,28.18,46.74,990.3199999999998,22.204733236919694,0.8585858585858586,1.3137941090696996
9552,M S WALKER INC,27171,Gagliole 13 Rubiolo Chianti,10.88,750.0,15.99,312,3394.56,185.0,2958.15,20.47,55551.82,-56008.7,-1893.3691665398983,0.592948717948718,0.8714384191176471
7153,PINE STATE TRADING CO,17837,Alverez de Toledo Mencia Rbl,6.89,750.0,12.99,492,3389.88,516.0,5350.84,57.28,15884.82,-13981.140000000001,-261.288694859125,1.048780487804878,1.5784747542685877
10754,PERFECTA WINES,26985,Pierre Andre Bourgogne Chard,9.73,750.0,14.99,348,3386.04,125.0,2123.75,13.83,28720.52,-29996.640000000003,-1412.4374337845793,0.35919540229885055,0.6272075935310865
4425,MARTIGNETTI COMPANIES,26240,Pomelo Rose,8.1,750.0,11.99,418,3385.8,412.0,4939.88,45.79,144929.24,-143420.95,-2903.32862336737,0.9856459330143541,1.4589993502274203
9552,M S WALKER INC,26944,Jordan Chard Sonoma,18.18,750.0,27.99,186,3381.48,193.0,5978.07,21.52,55551.82,-52976.75,-886.1848389195844,1.0376344086021505,1.7678856595336951
90024,VINILANDIA USA,16559,Badenhorst Secateurs Red,8.96,750.0,13.99,377,3377.92,283.0,4045.17,31.28,2802.64,-2166.67,-53.561902219189804,0.7506631299734748,1.1975328012504736
10754,PERFECTA WINES,13805,Neal Family Vyds Znfdl Napa,14.93,750.0,23.99,226,3374.18,189.0,4699.11,20.97,28720.52,-27416.56,-583.4415453139,0.8362831858407079,1.392667255451695
4848,LAIRD & CO,26534,Lazzaroni Dry Marsala,6.2,750.0,8.99,544,3372.8,368.0,3308.32,40.67,1043.69,-1148.8400000000001,-34.72578227015525,0.6764705882352942,0.9808823529411764
1392,CONSTELLATION BRANDS INC,22000,Cooks Brut,7.33,1500.0,10.99,460,3371.7999999999997,460.0,5055.4,103.25,79528.99,-77948.64,-1541.8886734976463,1.0,1.499317871759891
4425,MARTIGNETTI COMPANIES,26867,Roger Didier Raimbault Sance,20.68,750.0,29.99,163,3370.84,133.0,3988.67,14.82,144929.24,-144326.23,-3618.4048818277774,0.8159509202453987,1.1832866585183515
9552,M S WALKER INC,26342,Ch Vincens 15 L'Instant M Rs,8.96,750.0,12.99,376,3368.96,287.0,3728.13,31.810000000000002,55551.82,-55224.46,-1481.2911566924972,0.7632978723404256,1.1066115359042554
9165,ULTRA BEVERAGE COMPANY LLP,25376,Artesa Rsv Pnt Nr,25.32,750.0,38.99,133,3367.56,132.0,2858.68,14.76,68054.7,-68578.34,-2398.9512642198497,0.9924812030075187,0.8488876218983478
9552,M S WALKER INC,34906,Smoking Loon Syrah,4.65,750.0,6.79,723,3361.95,719.0,5998.01,79.67,55551.82,-52995.43,-883.5502108199219,0.9944674965421854,1.7840866163982214
4425,MARTIGNETTI COMPANIES,10032,J Lohr October Night Chard,13.33,750.0,19.99,252,3359.1600000000003,235.0,4697.65,26.46,144929.24,-143617.21,-3057.2139261119924,0.9325396825396826,1.398459733981114
4425,MARTIGNETTI COMPANIES,26868,Olivier Chanzy Nuits St Geor,39.99,750.0,59.99,84,3359.16,50.0,2999.5,5.61,144929.24,-145294.50999999998,-4843.957659609934,0.5952380952380952,0.8929315662248896
8673,STE MICHELLE WINE ESTATES,22768,Stags Leap Hand of Time Red,15.99,750.0,23.99,210,3357.9,204.0,4893.96,22.86,15919.7,-14406.500000000002,-294.3730639400404,0.9714285714285714,1.4574466184222281
9744,FREDERICK WILDMAN & SONS,26728,Santi Infinito Rose 14,9.99,750.0,14.99,336,3356.64,53.0,794.47,5.85,3999.93,-6567.950000000001,-826.7083716188151,0.15773809523809523,0.23668609085275755
8673,STE MICHELLE WINE ESTATES,41144,Red Diamond Chard Wash,6.12,750.0,11.99,548,3353.7599999999998,536.0,5028.64,59.5,15919.7,-14304.32,-284.4570301314073,0.9781021897810219,1.4994036544058014
8352,LUXCO INC,3889,Wolfschmidt Vodka Plastic,3.7,750.0,6.49,905,3348.5,2197.0,11156.33,1730.8600000000001,10261.6,-4184.630000000001,-37.50901954316519,2.4276243093922654,3.3317395848887563
9552,M S WALKER INC,5699,Signatory Ben Nevis 91 Cask,111.53,750.0,144.99,30,3345.8999999999996,21.0,3044.79,16.57,55551.82,-55869.5,-1834.9212917803854,0.7,0.9100062763382051
4425,MARTIGNETTI COMPANIES,26372,Anselmi San Vincenzo,4.07,375.0,5.99,822,3345.54,300.0,1797.0,16.89,144929.24,-146494.67,-8152.179744017808,0.36496350364963503,0.5371330188848437
2000,SOUTHERN WINE & SPIRITS NE,12079,F Coppola Votre Sante Chard,7.43,750.0,10.99,450,3343.5,445.0,5063.55,49.35,19016.59,-17345.89,-342.56381392501305,0.9888888888888889,1.5144459398833559
10754,PERFECTA WINES,23900,Salmon Run Rose,7.89,750.0,11.99,423,3337.4700000000003,426.0,5107.74,47.43,28720.52,-26997.68,-528.5641007568905,1.0070921985815602,1.530422745372992
4425,MARTIGNETTI COMPANIES,27696,Volpaia Chianti Classico RSV,19.86,750.0,28.99,168,3336.48,30.0,869.6999999999999,3.35,144929.24,-147399.37,-16948.30056341267,0.17857142857142858,0.2606639332470148
10754,PERFECTA WINES,25199,Le Prelat CdR Blanc,8.38,750.0,12.99,398,3335.2400000000002,171.0,2277.29,18.97,28720.52,-29797.440000000002,-1308.4604947108187,0.4296482412060301,0.6827964404360705
10754,PERFECTA WINES,27279,Ch Canon St Emilion 07,55.48,750.0,85.99,60,3328.8,18.0,1547.82,1.99,28720.52,-30503.49,-1970.738845602202,0.3,0.46497837058399416
6355,NICHE W & S,7629,Barenjager Honey & Bourbon,15.26,750.0,19.99,218,3326.6800000000003,532.0,9154.68,419.16,551.21,4857.63,53.061712697767696,2.4403669724770642,2.7518967859848256
7153,PINE STATE TRADING CO,3432,Capri Natura Limoncello,13.04,750.0,17.99,255,3325.2,299.0,3807.01,235.42,15884.82,-15638.429999999998,-410.77985085408227,1.1725490196078432,1.1448965475760857
98450,Serralles Usa LLC,5953,Barrow's Intense Ginger,15.87,375.0,19.99,209,3316.83,346.0,6916.54,135.65,856.02,2608.04,37.7072929528348,1.6555023923444976,2.085286252234815
7153,PINE STATE TRADING CO,12561,Hahn SLH Pinot Noir,19.73,750.0,29.99,168,3314.64,88.0,2217.12,9.780000000000001,15884.82,-16992.12,-766.4050660316086,0.5238095238095238,0.6688871189631453
9552,M S WALKER INC,27474,BiancaVigna Prosecco Brut,9.86,750.0,14.99,336,3312.96,51.0,764.49,5.61,55551.82,-58105.9,-7600.609556697929,0.15178571428571427,0.23075738916256158
8004,SAZERAC CO INC,61,Margaritaville Silver,10.6,750.0,13.99,312,3307.2000000000003,312.0,4364.88,245.7,50293.62,-49481.64,-1133.6311651179412,1.0,1.3198113207547169
480,BACARDI USA INC,4252,Bacardi Limon Rum,0.77,50.0,0.99,4290,3303.3,9958.0,9858.42,516.74,89286.27,-83247.89000000001,-844.4344022673006,2.3212121212121213,2.984415584415584
4425,MARTIGNETTI COMPANIES,14364,Penfolds Grange 2005,299.99,750.0,455.99,11,3299.8900000000003,17.0,7751.83,1.9000000000000001,144929.24,-140479.19999999998,-1812.2069240424516,1.5454545454545454,2.349117697862656
12546,JIM BEAM BRANDS COMPANY,887,DeKuyper Razzmatazz,10.15,1000.0,12.99,325,3298.75,355.0,4611.45,372.75,123880.97,-122941.02,-2665.9948606186776,1.0923076923076922,1.3979386131110267
4425,MARTIGNETTI COMPANIES,24529,Joseph Drouhin Mersault,38.35,750.0,55.99,86,3298.1,31.0,1735.69,3.42,144929.24,-146495.07,-8440.163278004713,0.36046511627906974,0.5262696704163004
9552,M S WALKER INC,24885,Passadouro 12 Tinto Douro,9.45,750.0,13.99,349,3298.05,335.0,4770.65,37.06,55551.82,-54116.28,-1134.358630375316,0.9598853868194842,1.4465062688558388
480,BACARDI USA INC,2184,Bonnie Rose Orange Peel,11.36,750.0,19.99,290,3294.4,535.0,8035.65,421.61,89286.27,-84966.63,-1057.370965634392,1.8448275862068966,2.4391846770276833
1392,CONSTELLATION BRANDS INC,10722,R M Woodbridge Chard,3.92,750.0,7.99,840,3292.8,741.0,4971.59,82.46000000000001,79528.99,-77932.66000000002,-1567.5600763538428,0.8821428571428571,1.5098366132167151
7153,PINE STATE TRADING CO,3702,Kinky Vodka,0.71,50.0,0.99,4634,3290.14,7376.0,7302.24,382.55,15884.82,-12255.269999999999,-167.82891277197132,1.5917134225291325,2.219431391977241
4848,LAIRD & CO,26535,Lazzaroni Sweet Marsala,6.12,750.0,8.99,537,3286.44,371.0,3335.29,41.15,1043.69,-1035.9900000000002,-31.0614669189186,0.6908752327746741,1.0148641082752157
9552,M S WALKER INC,18609,Hacienda Monasterio Crianza,24.51,750.0,37.99,134,3284.34,95.0,4749.05,10.51,55551.82,-54097.62,-1139.12508817553,0.7089552238805971,1.4459678352423926
1392,CONSTELLATION BRANDS INC,19485,R Mondavi Rsv Cab Svgn,117.23,1500.0,190.99,28,3282.44,37.0,6289.63,8.22,79528.99,-76530.02,-1216.765056132078,1.3214285714285714,1.916144697237421
4425,MARTIGNETTI COMPANIES,24530,Joseph Drouhin Puligny-Montr,44.96,750.0,66.99,73,3282.08,29.0,1874.71,3.23,144929.24,-146339.84,-7805.998794480213,0.3972602739726027,0.5711957051625799
4425,MARTIGNETTI COMPANIES,26495,Buglioni Disperato Bianco,13.01,750.0,18.99,252,3278.52,126.0,2392.74,14.030000000000001,144929.24,-145829.05,-6094.646723003753,0.5,0.7298232129131437
10754,PERFECTA WINES,43667,L'Ecole No 41 Apogee Pepper,34.48,750.0,49.99,95,3275.6,48.0,2399.52,5.33,28720.52,-29601.93,-1233.6604820964194,0.5052631578947369,0.7325436561240689
12546,JIM BEAM BRANDS COMPANY,875,DeKuyper Creme de Cacao Dark,6.56,1000.0,8.99,499,3273.44,602.0,5411.9800000000005,632.1,123880.97,-122374.53000000001,-2261.1785335496434,1.2064128256513027,1.6533005034459163
4380,CHARLES JACQUIN ET CIE INC,4978,Jacquin Peach Brandy,7.24,750.0,10.49,452,3272.48,435.0,4459.15,342.61,1675.39,-831.3300000000005,-18.643239182355394,0.9623893805309734,1.362621009142913
9552,M S WALKER INC,27170,Damilano 11 Brunate Barolo,38.95,750.0,59.99,84,3271.7999999999997,70.0,4199.3,7.74,55551.82,-54632.06,-1300.98016336056,0.8333333333333334,1.2834830979888747
7153,PINE STATE TRADING CO,12963,Redtree Pnt Nr,4.79,750.0,8.99,683,3271.5699999999997,728.0,6210.72,80.96000000000001,15884.82,-13026.629999999997,-209.74428085632576,1.0658857979502196,1.898391292254178
9165,ULTRA BEVERAGE COMPANY LLP,5549,Don Ramon Reposado Tequila,25.36,750.0,34.99,129,3271.44,285.0,8322.15,224.66,68054.7,-63228.65,-759.7634024861364,2.2093023255813953,2.5438797593720195
10754,PERFECTA WINES,25252,Hauts de Smith Rouge P-Le 12,19.35,750.0,29.99,169,3270.15,129.0,3868.71,14.360000000000001,28720.52,-28136.32,-727.2791188794198,0.7633136094674556,1.1830374753451676
10754,PERFECTA WINES,12428,Firesteed Citation Pnt Nr,41.37,750.0,59.99,79,3268.23,88.0,6134.12,9.82,28720.52,-25864.45,-421.6489080748339,1.1139240506329113,1.8768936090789203
3252,E & J GALLO WINERY,26363,E&J Gallo Vyds Sweet Peach,3.28,750.0,4.99,996,3266.88,0.0,0.0,0.0,61966.91,-65233.79,-inf,0.0,0.0
1128,BROWN-FORMAN CORP,2039,Herradura Reposado #14 BtB,38.88,750.0,48.99,84,3265.92,84.0,4115.16,66.14,68601.68,-67818.57999999999,-1648.0180600511278,1.0,1.2600308641975309
4425,MARTIGNETTI COMPANIES,24180,Boscarelli Vino Nobile Monte,24.18,750.0,36.99,135,3264.3,50.0,1810.5,5.51,144929.24,-146388.55,-8085.531621099143,0.37037037037037035,0.5546365223784578
10754,PERFECTA WINES,26027,Ch Beauchene CdPape Blanc,23.99,750.0,35.99,136,3262.64,60.0,2072.4,6.63,28720.52,-29917.390000000003,-1443.6107894228915,0.4411764705882353,0.6351911335605522
17035,PERNOD RICARD USA,587,Malibu Mango Rum,12.49,1000.0,16.99,261,3259.89,198.0,3354.02,207.9,123780.22,-123893.98999999999,-3693.8953852392056,0.7586206896551724,1.02887520744565
7153,PINE STATE TRADING CO,24418,Hidlago Panesa Fino Sherry,9.26,750.0,13.99,352,3259.52,306.0,4280.94,33.81,15884.82,-14897.21,-347.98922666517166,0.8693181818181818,1.3133651580600822
3664,WILLIAM GRANT & SONS INC,4302,Flora de Cana Black 5 YO Rum,11.15,750.0,16.99,292,3255.8,634.0,9376.16,499.63,30234.420000000002,-24613.690000000002,-262.51354499069987,2.171232876712329,2.8798329135696292
8112,MOET HENNESSY USA INC,41485,Newton Unfiltered Chard,25.82,750.0,38.99,126,3253.3199999999997,131.0,5179.6900000000005,14.76,48347.26,-46435.65,-896.4947709225842,1.0396825396825398,1.59212435296866
3252,E & J GALLO WINERY,31873,Peter Vella Cab Svgn Cal B/B,10.45,5000.0,15.99,311,3249.95,312.0,5300.879999999999,234.0,61966.91,-60149.98,-1134.7168771977485,1.0032154340836013,1.6310650933091277
10754,PERFECTA WINES,43097,Merriam Jones Vyd Cab Franc,23.68,750.0,35.99,137,3244.1600000000003,118.0,4246.82,13.110000000000001,28720.52,-27730.97,-652.981995940492,0.8613138686131386,1.3090661373051882
10754,PERFECTA WINES,26354,Le Cengle CdProvence Rose,8.78,750.0,12.99,369,3239.8199999999997,364.0,4728.36,40.52,28720.52,-27272.5,-576.7856085408049,0.986449864498645,1.4594514510065375
9552,M S WALKER INC,27173,LeSalette 12 Amarone Valpo,38.51,750.0,56.99,84,3234.84,6.0,341.94,0.66,55551.82,-58445.380000000005,-17092.291045212613,0.07142857142857142,0.10570538264643692
10754,PERFECTA WINES,27100,La Maialina Gilfredo Verment,8.49,750.0,12.99,381,3234.69,331.0,4302.69,36.9,28720.52,-27689.420000000002,-643.5374149659865,0.868766404199475,1.3301707427914264
9744,FREDERICK WILDMAN & SONS,24396,Dom Prieur Corton-Bressandes,124.34,750.0,188.99,26,3232.8399999999997,10.0,1889.9,1.12,3999.93,-5343.989999999999,-282.7657548018413,0.38461538461538464,0.5845943504782174
17035,PERNOD RICARD USA,995,Absolut Ruby Red,15.99,1000.0,21.99,202,3229.98,188.0,3880.12,197.4,123780.22,-123327.48,-3178.4449965464987,0.9306930693069307,1.201282980080372
9165,ULTRA BEVERAGE COMPANY LLP,3978,Square One Bergamot Organic,19.69,750.0,29.99,164,3229.16,422.0,9459.779999999999,332.58,68054.7,-62156.66,-657.0624263989228,2.573170731707317,2.9294863060362446
6213,MHW LTD,833,Bols White Creme De Cacao,7.99,1000.0,9.99,404,3227.96,379.0,3786.21,397.95,9621.58,-9461.28,-249.88788260556075,0.9381188118811881,1.1729420438914981
480,BACARDI USA INC,2679,Dewars Highlander Honey,14.28,750.0,22.99,226,3227.28,2348.0,46676.52,1850.94,89286.27,-47687.97000000001,-102.16693532422727,10.389380530973451,14.46311444931955
6785,PALM BAY INTERNATIONAL INC,18430,Bertani Secco 09 Edition IGT,16.55,750.0,24.99,195,3227.25,147.0,2973.5299999999997,16.35,13605.41,-13875.480000000001,-466.6332608044985,0.7538461538461538,0.9213819815632504
4425,MARTIGNETTI COMPANIES,25727,Chappellet Cab Svgn Pritchrd,115.12,750.0,174.99,28,3223.36,14.0,2449.86,1.55,144929.24,-145704.28999999998,-5947.453732049993,0.5,0.7600330090340515
